spotify_id,title,artist,audio_path,year,tempo,onset_density,harmonic_ratio,self_similarity_mean,tempo_label,energy_label,rhythm_label,hp_label,structure_label,era_label,seed_lyria,prompt_suno,prompt_lyria,prompt_udio
6R6uDPszPaKYPBcCySkc47,Ariya,Genekay simba,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/afrobeats/audio/afrobeats_0063_Genekay_simba_Ariya.mp3,2024,103.359375,5.866666666666666,0.5884859911415282,0.1398382487685755,Andante,driving,"dense, fast-hitting groove",balanced harmonic and percussive content,structured with repeating sections,"contemporary Afrobeats (Amapiano crossover, drill-influenced production)",1531842691,"Instrumental Afrobeats at 103.4 BPM (Andante), driving, dense, fast-hitting groove. Balanced harmonic and percussive content (harmonic ratio 0.59). Structured with repeating sections. contemporary Afrobeats (Amapiano crossover, drill-influenced production). No vocals.","prompt: ""An instrumental Afrobeats track. Era: contemporary Afrobeats (Amapiano crossover, drill-influenced production). Mood: driving. Tempo: 103.4 BPM, Andante. Rhythm: dense, fast-hitting groove, balanced harmonic and percussive content (harmonic ratio 0.59). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1531842691","Instrumental Afrobeats, 103.4 BPM (Andante), driving energy. Dense, fast-hitting groove, balanced harmonic and percussive content (harmonic ratio 0.59). Structured with repeating sections. contemporary Afrobeats (Amapiano crossover, drill-influenced production). No vocals, no lyrics."
5boQrKIBJqiIuaUd7Sh7wj,Skiller,Damipro Beats,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/afrobeats/audio/afrobeats_0079_Damipro_Beats_Skiller.mp3,2024,112.34714673913044,4.933333333333334,0.4570183187049548,0.1168431589627999,Moderato,driving,"syncopated, groove-forward",balanced harmonic and percussive content,"some recurring elements, mostly varied","contemporary Afrobeats (Amapiano crossover, drill-influenced production)",895148830,"Instrumental Afrobeats at 112.3 BPM (Moderato), driving, syncopated, groove-forward. Balanced harmonic and percussive content (harmonic ratio 0.46). Some recurring elements, mostly varied. contemporary Afrobeats (Amapiano crossover, drill-influenced production). No vocals.","prompt: ""An instrumental Afrobeats track. Era: contemporary Afrobeats (Amapiano crossover, drill-influenced production). Mood: driving. Tempo: 112.3 BPM, Moderato. Rhythm: syncopated, groove-forward, balanced harmonic and percussive content (harmonic ratio 0.46). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 895148830","Instrumental Afrobeats, 112.3 BPM (Moderato), driving energy. Syncopated, groove-forward, balanced harmonic and percussive content (harmonic ratio 0.46). Some recurring elements, mostly varied. contemporary Afrobeats (Amapiano crossover, drill-influenced production). No vocals, no lyrics."
3LgaIphZXSQQasaPtsGX9d,Police,Ade Ondabeatz,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/afrobeats/audio/afrobeats_0087_Ade_Ondabeatz_Police.mp3,2025,129.19921875,4.8,0.6644765711481235,0.109580113255852,Allegro,driving,"syncopated, groove-forward","melodic, harmonic-leaning","some recurring elements, mostly varied","current-wave Afrobeats (2025–2026, hyperpop and electronic fusion)",7184604,"Instrumental Afrobeats at 129.2 BPM (Allegro), driving, syncopated, groove-forward. Melodic, harmonic-leaning (harmonic ratio 0.66). Some recurring elements, mostly varied. current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). No vocals.","prompt: ""An instrumental Afrobeats track. Era: current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). Mood: driving. Tempo: 129.2 BPM, Allegro. Rhythm: syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.66). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 7184604","Instrumental Afrobeats, 129.2 BPM (Allegro), driving energy. Syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.66). Some recurring elements, mostly varied. current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). No vocals, no lyrics."
5rmBhwx27MdnYAwXM8hT21,Money - Instrumental,Hitsound,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/afrobeats/audio/afrobeats_0033_Hitsound_Money_-_Instrumental.mp3,2023,99.38401442307692,5.166666666666667,0.1191819757708018,0.1231889028676912,Andante,driving,"dense, fast-hitting groove",balanced harmonic and percussive content,"some recurring elements, mostly varied",early-2020s Afrobeats/Afropop (post-pandemic global surge),1667840033,"Instrumental Afrobeats at 99.4 BPM (Andante), driving, dense, fast-hitting groove. Balanced harmonic and percussive content (harmonic ratio 0.12). Some recurring elements, mostly varied. early-2020s Afrobeats/Afropop (post-pandemic global surge). No vocals.","prompt: ""An instrumental Afrobeats track. Era: early-2020s Afrobeats/Afropop (post-pandemic global surge). Mood: driving. Tempo: 99.4 BPM, Andante. Rhythm: dense, fast-hitting groove, balanced harmonic and percussive content (harmonic ratio 0.12). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1667840033","Instrumental Afrobeats, 99.4 BPM (Andante), driving energy. Dense, fast-hitting groove, balanced harmonic and percussive content (harmonic ratio 0.12). Some recurring elements, mostly varied. early-2020s Afrobeats/Afropop (post-pandemic global surge). No vocals, no lyrics."
3d8wmVG3sQSwji35JDpiaL,Genesis,Afrovault,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/afrobeats/audio/afrobeats_0005_Afrovault_Genesis.mp3,2026,151.99908088235293,7.4,0.719542166964354,0.1066099947417235,Allegro,intense,"relentless, high-density groove","melodic, harmonic-leaning","through-composed, minimal repetition","current-wave Afrobeats (2025–2026, hyperpop and electronic fusion)",1696425145,"Instrumental Afrobeats at 152.0 BPM (Allegro), intense, relentless, high-density groove. Melodic, harmonic-leaning (harmonic ratio 0.72). Through-composed, minimal repetition. current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). No vocals.","prompt: ""An instrumental Afrobeats track. Era: current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). Mood: intense. Tempo: 152.0 BPM, Allegro. Rhythm: relentless, high-density groove, melodic, harmonic-leaning (harmonic ratio 0.72). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1696425145","Instrumental Afrobeats, 152.0 BPM (Allegro), intense energy. Relentless, high-density groove, melodic, harmonic-leaning (harmonic ratio 0.72). Through-composed, minimal repetition. current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). No vocals, no lyrics."
3Fem835AikCEl9cOVzj5Np,Champion,Afrovault,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/afrobeats/audio/afrobeats_0007_Afrovault_Champion.mp3,2025,112.34714673913044,5.0,0.4893800333947949,0.1188428125287152,Moderato,driving,"dense, fast-hitting groove",balanced harmonic and percussive content,"some recurring elements, mostly varied","current-wave Afrobeats (2025–2026, hyperpop and electronic fusion)",2048071725,"Instrumental Afrobeats at 112.3 BPM (Moderato), driving, dense, fast-hitting groove. Balanced harmonic and percussive content (harmonic ratio 0.49). Some recurring elements, mostly varied. current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). No vocals.","prompt: ""An instrumental Afrobeats track. Era: current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). Mood: driving. Tempo: 112.3 BPM, Moderato. Rhythm: dense, fast-hitting groove, balanced harmonic and percussive content (harmonic ratio 0.49). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 2048071725","Instrumental Afrobeats, 112.3 BPM (Moderato), driving energy. Dense, fast-hitting groove, balanced harmonic and percussive content (harmonic ratio 0.49). Some recurring elements, mostly varied. current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). No vocals, no lyrics."
3l2dZL0v6mOGoVJGPP1Z2d,Chant,NAHZRASHID.mp3,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/afrobeats/audio/afrobeats_0098_NAHZRASHIDmp3_Chant.mp3,2026,151.99908088235293,5.8,0.5152483166223867,0.100433070988127,Allegro,driving,"dense, fast-hitting groove",balanced harmonic and percussive content,"through-composed, minimal repetition","current-wave Afrobeats (2025–2026, hyperpop and electronic fusion)",1748889632,"Instrumental Afrobeats at 152.0 BPM (Allegro), driving, dense, fast-hitting groove. Balanced harmonic and percussive content (harmonic ratio 0.52). Through-composed, minimal repetition. current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). No vocals.","prompt: ""An instrumental Afrobeats track. Era: current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). Mood: driving. Tempo: 152.0 BPM, Allegro. Rhythm: dense, fast-hitting groove, balanced harmonic and percussive content (harmonic ratio 0.52). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1748889632","Instrumental Afrobeats, 152.0 BPM (Allegro), driving energy. Dense, fast-hitting groove, balanced harmonic and percussive content (harmonic ratio 0.52). Through-composed, minimal repetition. current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). No vocals, no lyrics."
0JwBYT15BrtXw0FAMkrq2w,Holiday,Kanzii Beats,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/afrobeats/audio/afrobeats_0026_Kanzii_Beats_Holiday.mp3,2025,151.99908088235293,7.033333333333333,0.5152146851666946,0.0973800449791092,Allegro,intense,"relentless, high-density groove",balanced harmonic and percussive content,"through-composed, minimal repetition","current-wave Afrobeats (2025–2026, hyperpop and electronic fusion)",827916710,"Instrumental Afrobeats at 152.0 BPM (Allegro), intense, relentless, high-density groove. Balanced harmonic and percussive content (harmonic ratio 0.52). Through-composed, minimal repetition. current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). No vocals.","prompt: ""An instrumental Afrobeats track. Era: current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). Mood: intense. Tempo: 152.0 BPM, Allegro. Rhythm: relentless, high-density groove, balanced harmonic and percussive content (harmonic ratio 0.52). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 827916710","Instrumental Afrobeats, 152.0 BPM (Allegro), intense energy. Relentless, high-density groove, balanced harmonic and percussive content (harmonic ratio 0.52). Through-composed, minimal repetition. current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). No vocals, no lyrics."
3L6953PeGSip0rmKHVn0ug,AIZO AFRO,BetejayMadeIt,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/afrobeats/audio/afrobeats_0094_BetejayMadeIt_AIZO_AFRO.mp3,2026,135.99917763157896,4.466666666666667,0.821778342656317,0.1127898939620427,Allegro,moderate,"syncopated, groove-forward","strongly melodic, harmonic-forward","some recurring elements, mostly varied","current-wave Afrobeats (2025–2026, hyperpop and electronic fusion)",1894333262,"Instrumental Afrobeats at 136.0 BPM (Allegro), moderate, syncopated, groove-forward. Strongly melodic, harmonic-forward (harmonic ratio 0.82). Some recurring elements, mostly varied. current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). No vocals.","prompt: ""An instrumental Afrobeats track. Era: current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). Mood: moderate. Tempo: 136.0 BPM, Allegro. Rhythm: syncopated, groove-forward, strongly melodic, harmonic-forward (harmonic ratio 0.82). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1894333262","Instrumental Afrobeats, 136.0 BPM (Allegro), moderate energy. Syncopated, groove-forward, strongly melodic, harmonic-forward (harmonic ratio 0.82). Some recurring elements, mostly varied. current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). No vocals, no lyrics."
3213OifMTMDZ4PlHMMPSsn,Peaceful,Benjamz,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/afrobeats/audio/afrobeats_0070_Benjamz_Peaceful.mp3,2023,129.19921875,5.7,0.8008833565210879,0.1036381600840727,Allegro,driving,"dense, fast-hitting groove","strongly melodic, harmonic-forward","through-composed, minimal repetition",early-2020s Afrobeats/Afropop (post-pandemic global surge),377898340,"Instrumental Afrobeats at 129.2 BPM (Allegro), driving, dense, fast-hitting groove. Strongly melodic, harmonic-forward (harmonic ratio 0.80). Through-composed, minimal repetition. early-2020s Afrobeats/Afropop (post-pandemic global surge). No vocals.","prompt: ""An instrumental Afrobeats track. Era: early-2020s Afrobeats/Afropop (post-pandemic global surge). Mood: driving. Tempo: 129.2 BPM, Allegro. Rhythm: dense, fast-hitting groove, strongly melodic, harmonic-forward (harmonic ratio 0.80). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 377898340","Instrumental Afrobeats, 129.2 BPM (Allegro), driving energy. Dense, fast-hitting groove, strongly melodic, harmonic-forward (harmonic ratio 0.80). Through-composed, minimal repetition. early-2020s Afrobeats/Afropop (post-pandemic global surge). No vocals, no lyrics."
3BtQcN4NuHX8OYedjhEVs9,NO STRESS,Z3NA,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/afrobeats/audio/afrobeats_0100_Z3NA_NO_STRESS.mp3,2026,143.5546875,6.533333333333333,0.7635705795499413,0.0975065013085987,Allegro,intense,"relentless, high-density groove","melodic, harmonic-leaning","through-composed, minimal repetition","current-wave Afrobeats (2025–2026, hyperpop and electronic fusion)",904238496,"Instrumental Afrobeats at 143.6 BPM (Allegro), intense, relentless, high-density groove. Melodic, harmonic-leaning (harmonic ratio 0.76). Through-composed, minimal repetition. current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). No vocals.","prompt: ""An instrumental Afrobeats track. Era: current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). Mood: intense. Tempo: 143.6 BPM, Allegro. Rhythm: relentless, high-density groove, melodic, harmonic-leaning (harmonic ratio 0.76). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 904238496","Instrumental Afrobeats, 143.6 BPM (Allegro), intense energy. Relentless, high-density groove, melodic, harmonic-leaning (harmonic ratio 0.76). Through-composed, minimal repetition. current-wave Afrobeats (2025–2026, hyperpop and electronic fusion). No vocals, no lyrics."
